audio_path,score,evaluator_id
"Exp.1/model+SCL/English_LibriTTS_SECS/1188_13.wav, reference/1188_133604_000006_000000.wav",4.0,3580351
"Exp.1/model+SCL/English_LibriTTS_SECS/1188_13.wav, reference/1188_133604_000006_000000.wav",5.0,3580278
"Exp.1/model+SCL/English_LibriTTS_SECS/1188_13.wav, reference/1188_133604_000006_000000.wav",4.0,3580545
"Exp.1/model+SCL/English_LibriTTS_SECS/1188_13.wav, reference/1188_133604_000006_000000.wav",4.0,3580347
"Exp.1/model+SCL/English_LibriTTS_SECS/1188_13.wav, reference/1188_133604_000006_000000.wav",5.0,3580381
"Exp.1/model+SCL/English_LibriTTS_SECS/1188_13.wav, reference/1188_133604_000006_000000.wav",4.0,3580610
"Exp.1/model+SCL/English_LibriTTS_SECS/1188_13.wav, reference/1188_133604_000006_000000.wav",5.0,3580553
"Exp.1/model+SCL/English_LibriTTS_SECS/1188_14.wav, reference/1188_133604_000006_000000.wav",3.0,3580335
"Exp.1/model+SCL/English_LibriTTS_SECS/1188_14.wav, reference/1188_133604_000006_000000.wav",4.0,3580455
"Exp.1/model+SCL/English_LibriTTS_SECS/1188_14.wav, reference/1188_133604_000006_000000.wav",4.0,3580194
"Exp.1/model+SCL/English_LibriTTS_SECS/1188_14.wav, reference/1188_133604_000006_000000.wav",4.0,3580454
"Exp.1/model+SCL/English_LibriTTS_SECS/1188_14.wav, reference/1188_133604_000006_000000.wav",5.0,3580210
"Exp.1/model+SCL/English_LibriTTS_SECS/1188_14.wav, reference/1188_133604_000006_000000.wav",5.0,3580457
"Exp.1/model+SCL/English_LibriTTS_SECS/1188_14.wav, reference/1188_133604_000006_000000.wav",3.0,3580323
"Exp.1/model+SCL/English_LibriTTS_SECS/1188_14.wav, reference/1188_133604_000006_000000.wav",4.0,3580596
"Exp.1/model+SCL/English_LibriTTS_SECS/1188_14.wav, reference/1188_133604_000006_000000.wav",4.0,3580458
"Exp.1/model+SCL/English_LibriTTS_SECS/1188_14.wav, reference/1188_133604_000006_000000.wav",4.0,3580584
"Exp.1/model+SCL/English_LibriTTS_SECS/1188_14.wav, reference/1188_133604_000006_000000.wav",4.0,3580233
"Exp.1/model+SCL/English_LibriTTS_SECS/1188_14.wav, reference/1188_133604_000006_000000.wav",5.0,3580594
"Exp.1/model+SCL/English_LibriTTS_SECS/1188_14.wav, reference/1188_133604_000006_000000.wav",4.0,3580662
"Exp.1/model+SCL/English_LibriTTS_SECS/1188_14.wav, reference/1188_133604_000006_000000.wav",5.0,3580507
"Exp.1/model+SCL/English_LibriTTS_SECS/1188_14.wav, reference/1188_133604_000006_000000.wav",5.0,3580654
"Exp.1/model+SCL/English_LibriTTS_SECS/121_45.wav, reference/121_121726_000004_000003.wav",3.0,3580189
"Exp.1/model+SCL/English_LibriTTS_SECS/121_45.wav, reference/121_121726_000004_000003.wav",4.0,3580353
"Exp.1/model+SCL/English_LibriTTS_SECS/121_45.wav, reference/121_121726_000004_000003.wav",4.0,3580530
"Exp.1/model+SCL/English_LibriTTS_SECS/121_45.wav, reference/121_121726_000004_000003.wav",4.0,3580553
"Exp.1/model+SCL/English_LibriTTS_SECS/121_45.wav, reference/121_121726_000004_000003.wav",5.0,3580171
"Exp.1/model+SCL/English_LibriTTS_SECS/121_45.wav, reference/121_121726_000004_000003.wav",5.0,3580209
"Exp.1/model+SCL/English_LibriTTS_SECS/121_45.wav, reference/121_121726_000004_000003.wav",4.0,3580557
"Exp.1/model+SCL/English_LibriTTS_SECS/121_45.wav, reference/121_121726_000004_000003.wav",4.0,3580194
"Exp.1/model+SCL/English_LibriTTS_SECS/121_45.wav, reference/121_121726_000004_000003.wav",4.0,3580381
"Exp.1/model+SCL/English_LibriTTS_SECS/121_45.wav, reference/121_121726_000004_000003.wav",5.0,3580255
"Exp.1/model+SCL/English_LibriTTS_SECS/121_45.wav, reference/121_121726_000004_000003.wav",4.0,3580223
"Exp.1/model+SCL/English_LibriTTS_SECS/121_45.wav, reference/121_121726_000004_000003.wav",4.0,3580442
"Exp.1/model+SCL/English_LibriTTS_SECS/121_45.wav, reference/121_121726_000004_000003.wav",4.0,3580478
"Exp.1/model+SCL/English_LibriTTS_SECS/121_45.wav, reference/121_121726_000004_000003.wav",4.0,3580636
"Exp.1/model+SCL/English_LibriTTS_SECS/121_45.wav, reference/121_121726_000004_000003.wav",5.0,3580444
"Exp.1/model+SCL/English_LibriTTS_SECS/121_46.wav, reference/121_121726_000004_000003.wav",2.0,3580282
"Exp.1/model+SCL/English_LibriTTS_SECS/121_46.wav, reference/121_121726_000004_000003.wav",4.0,3580241
"Exp.1/model+SCL/English_LibriTTS_SECS/121_46.wav, reference/121_121726_000004_000003.wav",2.0,3580399
"Exp.1/model+SCL/English_LibriTTS_SECS/121_46.wav, reference/121_121726_000004_000003.wav",3.0,3580594
"Exp.1/model+SCL/English_LibriTTS_SECS/121_46.wav, reference/121_121726_000004_000003.wav",1.0,3580521
"Exp.1/model+SCL/English_LibriTTS_SECS/121_46.wav, reference/121_121726_000004_000003.wav",4.0,3580305
"Exp.1/model+SCL/English_LibriTTS_SECS/121_46.wav, reference/121_121726_000004_000003.wav",3.0,3580183
"Exp.1/model+SCL/English_LibriTTS_SECS/121_46.wav, reference/121_121726_000004_000003.wav",4.0,3580347
"Exp.1/model+SCL/English_LibriTTS_SECS/121_46.wav, reference/121_121726_000004_000003.wav",2.0,3580429
"Exp.1/model+SCL/English_LibriTTS_SECS/121_46.wav, reference/121_121726_000004_000003.wav",5.0,3580255
"Exp.1/model+SCL/English_LibriTTS_SECS/121_46.wav, reference/121_121726_000004_000003.wav",4.0,3580409
"Exp.1/model+SCL/English_LibriTTS_SECS/121_46.wav, reference/121_121726_000004_000003.wav",5.0,3580342
"Exp.1/model+SCL/English_LibriTTS_SECS/121_46.wav, reference/121_121726_000004_000003.wav",4.0,3580457
"Exp.1/model+SCL/English_LibriTTS_SECS/121_46.wav, reference/121_121726_000004_000003.wav",5.0,3580525
"Exp.1/model+SCL/English_LibriTTS_SECS/121_46.wav, reference/121_121726_000004_000003.wav",4.0,3580542
"Exp.1/model+SCL/English_LibriTTS_SECS/121_46.wav, reference/121_121726_000004_000003.wav",5.0,3580654
"Exp.1/model+SCL/English_LibriTTS_SECS/121_47.wav, reference/121_121726_000004_000003.wav",3.0,3580542
"Exp.1/model+SCL/English_LibriTTS_SECS/121_47.wav, reference/121_121726_000004_000003.wav",1.0,3580241
"Exp.1/model+SCL/English_LibriTTS_SECS/121_47.wav, reference/121_121726_000004_000003.wav",4.0,3580272
"Exp.1/model+SCL/English_LibriTTS_SECS/121_47.wav, reference/121_121726_000004_000003.wav",5.0,3580284
"Exp.1/model+SCL/English_LibriTTS_SECS/121_47.wav, reference/121_121726_000004_000003.wav",5.0,3580594
"Exp.1/model+SCL/English_LibriTTS_SECS/121_47.wav, reference/121_121726_000004_000003.wav",5.0,3580201
"Exp.1/model+SCL/English_LibriTTS_SECS/121_47.wav, reference/121_121726_000004_000003.wav",5.0,3580526
"Exp.1/model+SCL/English_LibriTTS_SECS/121_47.wav, reference/121_121726_000004_000003.wav",4.0,3580314
"Exp.1/model+SCL/English_LibriTTS_SECS/121_47.wav, reference/121_121726_000004_000003.wav",5.0,3580628
"Exp.1/model+SCL/English_LibriTTS_SECS/121_47.wav, reference/121_121726_000004_000003.wav",4.0,3580210
"Exp.1/model+SCL/English_LibriTTS_SECS/121_47.wav, reference/121_121726_000004_000003.wav",5.0,3580325
"Exp.1/model+SCL/English_LibriTTS_SECS/121_47.wav, reference/121_121726_000004_000003.wav",4.0,3580597
"Exp.1/model+SCL/English_LibriTTS_SECS/121_47.wav, reference/121_121726_000004_000003.wav",5.0,3580516
"Exp.1/model+SCL/English_LibriTTS_SECS/121_47.wav, reference/121_121726_000004_000003.wav",4.0,3580596
"Exp.1/model+SCL/English_LibriTTS_SECS/121_47.wav, reference/121_121726_000004_000003.wav",5.0,3580525
"Exp.1/model+SCL/English_LibriTTS_SECS/121_48.wav, reference/121_121726_000004_000003.wav",3.0,3580272
"Exp.1/model+SCL/English_LibriTTS_SECS/121_48.wav, reference/121_121726_000004_000003.wav",3.0,3580393
"Exp.1/model+SCL/English_LibriTTS_SECS/121_48.wav, reference/121_121726_000004_000003.wav",3.0,3580401
"Exp.1/model+SCL/English_LibriTTS_SECS/121_48.wav, reference/121_121726_000004_000003.wav",4.0,3580353
"Exp.1/model+SCL/English_LibriTTS_SECS/121_48.wav, reference/121_121726_000004_000003.wav",4.0,3580304
"Exp.1/model+SCL/English_LibriTTS_SECS/121_48.wav, reference/121_121726_000004_000003.wav",4.0,3580522
"Exp.1/model+SCL/English_LibriTTS_SECS/121_48.wav, reference/121_121726_000004_000003.wav",5.0,3580360
"Exp.1/model+SCL/English_LibriTTS_SECS/121_48.wav, reference/121_121726_000004_000003.wav",4.0,3580544
"Exp.1/model+SCL/English_LibriTTS_SECS/121_48.wav, reference/121_121726_000004_000003.wav",5.0,3580568
"Exp.1/model+SCL/English_LibriTTS_SECS/121_48.wav, reference/121_121726_000004_000003.wav",5.0,3580541
"Exp.1/model+SCL/English_LibriTTS_SECS/121_48.wav, reference/121_121726_000004_000003.wav",4.0,3580542
"Exp.1/model+SCL/English_LibriTTS_SECS/121_48.wav, reference/121_121726_000004_000003.wav",5.0,3580356
"Exp.1/model+SCL/English_LibriTTS_SECS/121_49.wav, reference/121_121726_000004_000003.wav",3.0,3580306
"Exp.1/model+SCL/English_LibriTTS_SECS/121_49.wav, reference/121_121726_000004_000003.wav",4.0,3580385
"Exp.1/model+SCL/English_LibriTTS_SECS/121_49.wav, reference/121_121726_000004_000003.wav",4.0,3580304
"Exp.1/model+SCL/English_LibriTTS_SECS/121_49.wav, reference/121_121726_000004_000003.wav",4.0,3580401
"Exp.1/model+SCL/English_LibriTTS_SECS/121_49.wav, reference/121_121726_000004_000003.wav",4.0,3580434
"Exp.1/model+SCL/English_LibriTTS_SECS/121_49.wav, reference/121_121726_000004_000003.wav",4.0,3580455
"Exp.1/model+SCL/English_LibriTTS_SECS/121_49.wav, reference/121_121726_000004_000003.wav",2.0,3580282
"Exp.1/model+SCL/English_LibriTTS_SECS/121_49.wav, reference/121_121726_000004_000003.wav",5.0,3580660
"Exp.1/model+SCL/English_LibriTTS_SECS/121_49.wav, reference/121_121726_000004_000003.wav",5.0,3580228
"Exp.1/model+SCL/English_LibriTTS_SECS/121_49.wav, reference/121_121726_000004_000003.wav",4.0,3580183
"Exp.1/model+SCL/English_LibriTTS_SECS/121_49.wav, reference/121_121726_000004_000003.wav",4.0,3580243
"Exp.1/model+SCL/English_LibriTTS_SECS/121_49.wav, reference/121_121726_000004_000003.wav",4.0,3580663
"Exp.1/model+SCL/English_LibriTTS_SECS/121_49.wav, reference/121_121726_000004_000003.wav",4.0,3580556
"Exp.1/model+SCL/English_LibriTTS_SECS/121_49.wav, reference/121_121726_000004_000003.wav",5.0,3580516
"Exp.1/model+SCL/English_LibriTTS_SECS/121_49.wav, reference/121_121726_000004_000003.wav",5.0,3580646
"Exp.1/model+SCL/English_LibriTTS_SECS/1284_5.wav, reference/1284_1180_000005_000001.wav",2.0,3580267
"Exp.1/model+SCL/English_LibriTTS_SECS/1284_5.wav, reference/1284_1180_000005_000001.wav",3.0,3580272
"Exp.1/model+SCL/English_LibriTTS_SECS/1284_5.wav, reference/1284_1180_000005_000001.wav",3.0,3580350
"Exp.1/model+SCL/English_LibriTTS_SECS/1284_5.wav, reference/1284_1180_000005_000001.wav",4.0,3580347
"Exp.1/model+SCL/English_LibriTTS_SECS/1284_5.wav, reference/1284_1180_000005_000001.wav",4.0,3580522
"Exp.1/model+SCL/English_LibriTTS_SECS/1284_5.wav, reference/1284_1180_000005_000001.wav",4.0,3580478
"Exp.1/model+SCL/English_LibriTTS_SECS/1284_5.wav, reference/1284_1180_000005_000001.wav",5.0,3580223
"Exp.1/model+SCL/English_LibriTTS_SECS/1284_5.wav, reference/1284_1180_000005_000001.wav",4.0,3580531
"Exp.1/model+SCL/English_LibriTTS_SECS/1284_5.wav, reference/1284_1180_000005_000001.wav",4.0,3580557
"Exp.1/model+SCL/English_LibriTTS_SECS/1284_5.wav, reference/1284_1180_000005_000001.wav",4.0,3580381
"Exp.1/model+SCL/English_LibriTTS_SECS/1284_5.wav, reference/1284_1180_000005_000001.wav",4.0,3580679
"Exp.1/model+SCL/English_LibriTTS_SECS/1284_5.wav, reference/1284_1180_000005_000001.wav",4.0,3580584
"Exp.1/model+SCL/English_LibriTTS_SECS/1284_5.wav, reference/1284_1180_000005_000001.wav",4.0,3580623
"Exp.1/model+SCL/English_LibriTTS_SECS/1284_5.wav, reference/1284_1180_000005_000001.wav",5.0,3580355
"Exp.1/model+SCL/English_LibriTTS_SECS/1284_5.wav, reference/1284_1180_000005_000001.wav",5.0,3580356
"Exp.1/model+SCL/English_LibriTTS_SECS/1284_5.wav, reference/1284_1180_000005_000001.wav",5.0,3580360
"Exp.1/model+SCL/English_LibriTTS_SECS/1284_6.wav, reference/1284_1180_000005_000001.wav",5.0,3580628
"Exp.1/model+SCL/English_LibriTTS_SECS/1284_6.wav, reference/1284_1180_000005_000001.wav",4.0,3580531
